Date,Warehouse,Category,Subcategory,Agent,Handling_Time(min),Satisfaction,Escalated
2024-03-30,美國,商品,某商品運回來是否違法或需要付關費,Hank,10,4.7,Yes
2024-03-30,台灣,商品,某商品能不能協助代購,Emma,9,3.8,No
2024-03-30,日本,商品,某商品運回來是否違法或需要付關費,Hank,8,3.6,No
2024-03-30,台灣,商品,某商品能不能買/運回台灣,Ivy,10,4.9,No
2024-03-30,德國,倉儲,訂購商品是否有送到某倉庫,Emma,16,3.6,No
2024-03-30,中國,訂單,已付款訂單未成立,Alice,23,3.1,No
2024-03-30,美國,倉儲,商品是否重新加工完成,Grace,28,2.8,No
2024-03-30,德國,倉儲,商品是否重新加工完成,Alice,21,3.6,No
2024-03-31,中國,訂單,商品收到與訂單內容不符,Emma,1,4.7,No
2024-03-31,美國,訂單,商品未到，確定訂單狀態,Alice,22,5.0,No
2024-03-31,台灣,商品,某商品能不能買/運回台灣,Hank,18,4.3,No
2024-03-31,德國,訂單,商品未到，確定訂單狀態,Alice,16,4.7,Yes
2024-03-31,日本,訂單,商品未到，確定訂單狀態,Ivy,17,4.2,No
2024-03-31,德國,商品,某商品能不能買/運回台灣,Frank,13,4.4,No
2024-03-31,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,16,4.1,No
2024-03-31,日本,訂單,商品收到與訂單內容不符,Carol,18,3.5,No
2024-03-31,日本,訂單,商品轉其他物流寄送,Hank,30,3.8,Yes
2024-03-31,美國,訂單,商品購買加值服務需求,Hank,11,3.3,No
2024-03-31,日本,其他,公司政策相關,Jack,4,3.5,No
2024-03-31,日本,其他,惡劣天氣相關,Alice,10,3.5,No
2024-03-31,美國,商品,某商品運回來是否違法或需要付關費,Emma,7,5.0,No
2024-03-31,日本,倉儲,訂購商品是否有送到某倉庫,Carol,22,3.3,No
2024-04-01,美國,訂單,商品購買加值服務需求,Carol,29,4.6,Yes
2024-04-01,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,3,4.2,No
2024-04-01,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,David,13,3.5,No
2024-04-01,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Emma,22,3.4,No
2024-04-01,美國,訂單,已付款訂單未成立,David,23,4.5,No
2024-04-01,德國,其他,抱怨相關,Carol,8,3.8,No
2024-04-01,美國,商品,某商品運回來是否違法或需要付關費,Hank,8,3.3,No
2024-04-01,台灣,訂單,商品收到與訂單內容不符,Emma,20,2.1,No
2024-04-01,中國,其他,惡劣天氣相關,Carol,10,3.8,No
2024-04-01,德國,訂單,已付款訂單未成立,David,12,3.2,No
2024-04-01,德國,倉儲,商品是否重新加工完成,Hank,16,3.8,No
2024-04-01,德國,商品,某商品能不能買/運回台灣,Emma,16,4.4,Yes
2024-04-01,日本,商品,某商品運回來是否違法或需要付關費,David,16,4.9,No
2024-04-01,台灣,訂單,商品購買加值服務需求,David,27,4.2,No
2024-04-01,台灣,訂單,商品毀損相關,Ivy,19,4.4,No
2024-04-01,德國,訂單,商品毀損相關,Alice,4,3.6,No
2024-04-01,台灣,倉儲,商品是否重新加工完成,Carol,36,3.4,No
2024-04-02,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Ivy,7,4.2,No
2024-04-02,德國,商品,某商品運回來是否違法或需要付關費,Alice,3,3.1,No
2024-04-02,日本,倉儲,訂購商品是否有送到某倉庫,Alice,14,4.4,No
2024-04-02,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,8,3.4,No
2024-04-02,美國,訂單,商品轉其他物流寄送,Frank,23,5.0,No
2024-04-02,中國,商品,某商品運回來是否違法或需要付關費,Grace,9,3.8,Yes
2024-04-02,德國,倉儲,訂購商品是否有送到某倉庫,Frank,17,3.7,Yes
2024-04-02,德國,商品,某商品能不能買/運回台灣,Frank,15,4.1,No
2024-04-02,台灣,訂單,商品收到與訂單內容不符,Emma,15,4.0,No
2024-04-02,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,12,4.3,Yes
2024-04-02,美國,訂單,商品毀損相關,Frank,26,3.9,Yes
2024-04-02,日本,訂單,商品轉其他物流寄送,Alice,14,3.6,No
2024-04-02,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,10,4.5,No
2024-04-02,美國,商品,某商品能不能買/運回台灣,Frank,19,4.9,No
2024-04-02,美國,訂單,商品購買加值服務需求,Bob,18,3.3,No
2024-04-02,日本,倉儲,商品滯留過久以致倉庫丟失相關,Emma,25,4.1,No
2024-04-02,德國,倉儲,訂購商品是否有送到某倉庫,Frank,18,3.7,Yes
2024-04-02,日本,倉儲,商品滯留過久是否有要收費,Ivy,26,3.9,No
2024-04-03,德國,商品,某商品能不能買/運回台灣,Ivy,12,4.4,Yes
2024-04-03,德國,訂單,商品收到與訂單內容不符,Carol,8,4.9,No
2024-04-03,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,17,3.2,No
2024-04-03,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Carol,12,5.0,No
2024-04-03,美國,倉儲,商品是否重新加工完成,Grace,19,4.4,No
2024-04-03,德國,訂單,商品收到與訂單內容不符,David,23,4.4,No
2024-04-03,德國,商品,某商品能不能買/運回台灣,Ivy,6,4.7,No
2024-04-03,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Hank,7,3.1,No
2024-04-03,德國,其他,節日活動相關,Frank,12,4.1,No
2024-04-03,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Alice,40,3.6,No
2024-04-03,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Ivy,8,3.0,No
2024-04-03,中國,訂單,已付款訂單未成立,Carol,21,3.8,No
2024-04-03,美國,訂單,商品毀損相關,Carol,19,4.0,No
2024-04-04,德國,訂單,已付款訂單未成立,Alice,9,4.2,No
2024-04-04,德國,倉儲,商品是否重新加工完成,Alice,16,4.7,No
2024-04-04,美國,商品,某商品能不能協助代購,Emma,13,3.2,No
2024-04-04,美國,訂單,商品購買加值服務需求,Ivy,27,3.6,Yes
2024-04-04,日本,訂單,已付款訂單未成立,Emma,21,4.1,Yes
2024-04-04,德國,倉儲,訂購商品是否有送到某倉庫,Jack,25,4.2,Yes
2024-04-04,台灣,其他,節日活動相關,Frank,8,4.3,No
2024-04-04,美國,倉儲,商品滯留過久以致倉庫丟失相關,Bob,30,3.7,No
2024-04-04,日本,倉儲,商品是否重新加工完成,Grace,1,3.8,No
2024-04-04,中國,倉儲,商品滯留過久以致倉庫丟失相關,Emma,22,3.2,No
2024-04-04,美國,訂單,商品未到，確定訂單狀態,Grace,16,3.9,No
2024-04-04,日本,倉儲,商品是否重新加工完成,Emma,30,3.8,No
2024-04-04,美國,訂單,商品購買加值服務需求,Emma,13,3.8,No
2024-04-04,美國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,David,4,3.0,No
2024-04-04,德國,訂單,已付款訂單未成立,Bob,22,3.0,No
2024-04-04,德國,商品,某商品運回來是否違法或需要付關費,Alice,11,4.5,No
2024-04-04,台灣,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,10,4.6,No
2024-04-04,日本,訂單,商品購買加值服務需求,Ivy,16,4.1,No
2024-04-04,日本,訂單,已付款訂單未成立,Grace,20,3.2,Yes
2024-04-04,美國,訂單,商品收到與訂單內容不符,Hank,23,1.9,No
2024-04-05,美國,訂單,商品購買加值服務需求,Hank,34,4.6,No
2024-04-05,德國,商品,某商品運回來是否違法或需要付關費,Ivy,12,4.3,No
2024-04-05,中國,倉儲,訂購商品是否有送到某倉庫,Grace,14,2.8,No
2024-04-05,中國,倉儲,商品滯留過久以致倉庫丟失相關,Emma,18,3.4,Yes
2024-04-05,中國,商品,某商品能不能買/運回台灣,Frank,4,4.1,No
2024-04-05,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Hank,10,3.3,No
2024-04-05,德國,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,29,4.2,Yes
2024-04-05,德國,倉儲,訂購商品是否有送到某倉庫,David,42,3.5,No
2024-04-05,日本,倉儲,商品滯留過久以致倉庫丟失相關,Alice,33,4.2,No
2024-04-05,日本,訂單,商品未到，確定訂單狀態,Alice,13,2.2,No
2024-04-05,德國,倉儲,訂購商品是否有送到某倉庫,Hank,26,4.0,No
2024-04-05,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Alice,19,4.2,No
2024-04-05,美國,商品,某商品運回來是否違法或需要付關費,Alice,9,3.2,No
2024-04-05,德國,倉儲,訂購商品是否有送到某倉庫,Hank,12,4.1,No
2024-04-06,美國,訂單,商品轉其他物流寄送,Alice,16,4.3,No
2024-04-06,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,15,3.9,No
2024-04-06,台灣,倉儲,商品到台灣是否能放在倉庫及天數相關,Carol,24,4.5,No
2024-04-06,德國,倉儲,商品滯留過久以致倉庫丟失相關,Carol,32,4.3,No
2024-04-06,日本,商品,某商品能不能協助代購,Grace,14,5.0,No
2024-04-06,美國,其他,節日活動相關,David,6,4.1,No
2024-04-06,美國,訂單,商品購買加值服務需求,Carol,11,4.1,No
2024-04-06,德國,訂單,商品未到，確定訂單狀態,Hank,20,4.0,No
2024-04-06,日本,訂單,已付款訂單未成立,Frank,6,2.6,No
2024-04-06,美國,倉儲,商品滯留過久是否有要收費,Grace,11,3.8,No
2024-04-06,德國,倉儲,商品滯留過久是否有要收費,Frank,11,4.2,No
2024-04-06,日本,商品,某商品能不能買/運回台灣,Grace,9,4.3,No
2024-04-06,德國,訂單,商品購買加值服務需求,Grace,20,3.4,No
2024-04-06,台灣,商品,某商品運回來是否違法或需要付關費,Grace,6,4.5,No
2024-04-06,美國,商品,某商品運回來是否違法或需要付關費,Alice,8,4.2,No
2024-04-06,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,10,4.0,No
2024-04-06,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Jack,19,4.3,Yes
2024-04-06,中國,訂單,商品未到，確定訂單狀態,Hank,1,4.5,Yes
2024-04-07,台灣,商品,某商品能不能協助代購,Bob,6,4.4,No
2024-04-07,中國,商品,某商品能否倉儲自取或協助寄往其他地方,Grace,12,4.3,Yes
2024-04-07,日本,其他,抱怨相關,Alice,3,3.0,No
2024-04-07,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,9,4.4,No
2024-04-07,美國,商品,某商品能不能協助代購,Carol,7,3.9,No
2024-04-07,台灣,訂單,商品轉其他物流寄送,Bob,31,4.0,No
2024-04-07,德國,訂單,商品轉其他物流寄送,Alice,21,3.3,No
2024-04-07,德國,倉儲,商品是否重新加工完成,David,20,4.0,No
2024-04-07,日本,倉儲,訂購商品是否有送到某倉庫,Ivy,36,3.5,No
2024-04-07,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,16,3.1,No
2024-04-07,中國,倉儲,商品滯留過久以致倉庫丟失相關,Jack,17,4.2,No
2024-04-07,德國,倉儲,訂購商品是否有送到某倉庫,Bob,21,4.2,No
2024-04-07,美國,倉儲,商品滯留過久是否有要收費,Alice,17,3.5,No
2024-04-07,美國,訂單,商品毀損相關,Hank,18,3.5,No
2024-04-07,美國,訂單,已付款訂單未成立,Alice,22,3.3,No
2024-04-07,日本,訂單,商品轉其他物流寄送,Grace,38,3.3,No
2024-04-07,中國,倉儲,商品滯留過久以致倉庫丟失相關,Alice,28,2.7,No
2024-04-07,美國,商品,某商品運回來是否違法或需要付關費,Grace,19,4.9,No
2024-04-07,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,4,4.2,No
2024-04-07,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Jack,19,4.4,No
2024-04-07,美國,其他,抱怨相關,Jack,10,3.8,No
2024-04-07,日本,倉儲,商品滯留過久是否有要收費,Bob,28,4.3,No
2024-04-07,台灣,倉儲,商品是否重新加工完成,Alice,13,4.0,No
2024-04-08,美國,商品,某商品能不能買/運回台灣,Frank,13,4.0,No
2024-04-08,台灣,訂單,商品轉其他物流寄送,Hank,7,4.0,No
2024-04-08,日本,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Carol,16,2.9,No
2024-04-08,台灣,商品,某商品運回來是否違法或需要付關費,David,13,4.0,No
2024-04-08,德國,訂單,商品轉其他物流寄送,Ivy,15,3.2,No
2024-04-08,日本,商品,某商品運回來是否違法或需要付關費,Bob,1,3.7,No
2024-04-08,中國,商品,某商品能不能協助代購,Grace,23,4.1,No
2024-04-08,台灣,訂單,商品收到與訂單內容不符,Ivy,18,2.9,Yes
2024-04-08,日本,商品,某商品能否倉儲自取或協助寄往其他地方,David,14,3.7,No
2024-04-09,德國,訂單,商品購買加值服務需求,Grace,16,4.2,No
2024-04-09,美國,訂單,商品轉其他物流寄送,Ivy,25,4.0,No
2024-04-09,中國,倉儲,商品滯留過久是否有要收費,Emma,16,3.2,Yes
2024-04-09,德國,訂單,商品購買加值服務需求,Carol,21,3.0,No
2024-04-09,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Bob,11,3.7,No
2024-04-09,中國,訂單,商品未到，確定訂單狀態,Emma,8,2.5,No
2024-04-09,日本,訂單,商品收到與訂單內容不符,Alice,10,3.8,No
2024-04-09,德國,商品,某商品能不能協助代購,David,13,4.1,No
2024-04-09,美國,訂單,商品轉其他物流寄送,Emma,9,3.7,No
2024-04-09,中國,商品,某商品能不能協助代購,Ivy,8,4.4,No
2024-04-09,中國,訂單,商品未到，確定訂單狀態,Ivy,15,4.1,Yes
2024-04-09,中國,訂單,商品收到與訂單內容不符,Alice,14,2.9,Yes
2024-04-09,日本,訂單,商品毀損相關,David,5,2.0,Yes
2024-04-09,台灣,訂單,已付款訂單未成立,Carol,18,3.6,No
2024-04-09,德國,訂單,已付款訂單未成立,Grace,17,2.8,No
2024-04-09,美國,倉儲,商品是否重新加工完成,Alice,14,3.6,No
2024-04-09,日本,訂單,已付款訂單未成立,Ivy,27,3.3,No
2024-04-09,台灣,商品,某商品能不能買/運回台灣,Frank,5,4.1,No
2024-04-09,台灣,訂單,商品毀損相關,David,16,4.3,No
2024-04-09,美國,倉儲,商品滯留過久是否有要收費,Alice,10,3.4,No
2024-04-10,美國,商品,某商品能否倉儲自取或協助寄往其他地方,David,5,4.6,No
2024-04-10,日本,訂單,商品未到，確定訂單狀態,David,10,3.7,No
2024-04-10,美國,倉儲,商品是否重新加工完成,Carol,26,3.2,No
2024-04-10,中國,商品,某商品能不能協助代購,Grace,7,3.8,No
2024-04-10,美國,倉儲,商品滯留過久以致倉庫丟失相關,Hank,14,3.5,No
2024-04-10,日本,商品,某商品能不能買/運回台灣,Jack,12,4.2,No
2024-04-10,日本,商品,某商品運回來是否違法或需要付關費,Carol,13,3.3,No
2024-04-10,台灣,訂單,商品收到與訂單內容不符,Ivy,19,3.6,Yes
2024-04-10,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Ivy,11,4.6,No
2024-04-10,台灣,商品,某商品能不能協助代購,Alice,1,4.1,No
2024-04-10,台灣,訂單,商品收到與訂單內容不符,Bob,21,4.4,Yes
2024-04-10,台灣,倉儲,商品是否重新加工完成,Alice,13,4.2,No
2024-04-10,美國,訂單,已付款訂單未成立,Frank,23,4.6,No
2024-04-10,美國,商品,某商品能不能買/運回台灣,Alice,13,4.7,No
2024-04-10,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Frank,23,5.0,No
2024-04-10,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Ivy,3,4.4,No
2024-04-11,德國,訂單,已付款訂單未成立,Jack,15,2.6,Yes
2024-04-11,日本,商品,某商品能否倉儲自取或協助寄往其他地方,Alice,20,4.4,No
2024-04-11,中國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Ivy,5,3.3,Yes
2024-04-11,中國,訂單,已付款訂單未成立,Frank,15,3.7,No
2024-04-11,台灣,商品,某商品能不能協助代購,Frank,9,3.9,Yes
2024-04-11,德國,倉儲,訂購商品是否有送到某倉庫,Carol,17,4.2,No
2024-04-11,德國,商品,某商品能否倉儲自取或協助寄往其他地方,Emma,8,4.7,No
2024-04-11,日本,倉儲,商品滯留過久以致倉庫丟失相關,Ivy,26,3.2,No
2024-04-11,日本,商品,某商品運回來是否違法或需要付關費,Alice,22,3.8,No
2024-04-11,德國,倉儲,商品滯留過久是否有要收費,Bob,1,3.7,No
2024-04-11,德國,倉儲,商品滯留過久是否有要收費,Frank,6,2.8,No
2024-04-11,中國,商品,某商品能不能協助代購,Bob,10,4.3,No
2024-04-11,中國,其他,惡劣天氣相關,Hank,5,4.7,No
2024-04-12,日本,訂單,商品收到與訂單內容不符,Carol,16,4.6,No
2024-04-12,台灣,訂單,商品購買加值服務需求,Grace,7,2.5,Yes
2024-04-12,日本,訂單,商品未到，確定訂單狀態,David,13,3.4,No
2024-04-12,美國,商品,某商品能否倉儲自取或協助寄往其他地方,Frank,20,4.2,No
2024-04-12,中國,訂單,商品購買加值服務需求,Grace,25,2.8,No
2024-04-12,美國,訂單,已付款訂單未成立,Hank,32,2.6,Yes
2024-04-12,日本,其他,惡劣天氣相關,Carol,7,3.7,No
2024-04-12,日本,訂單,商品未到，確定訂單狀態,David,39,4.0,No
2024-04-12,德國,訂單,已付款訂單未成立,Frank,39,4.8,No
2024-04-12,日本,商品,某商品運回來是否違法或需要付關費,Hank,11,3.5,No
2024-04-12,日本,訂單,商品購買加值服務需求,Hank,12,4.6,No
2024-04-12,美國,倉儲,商品滯留過久以致倉庫丟失相關,Frank,10,3.7,No
2024-04-12,日本,其他,公司政策相關,Carol,9,4.8,No
2024-04-12,中國,倉儲,訂購商品是否有送到某倉庫,David,21,4.8,No
2024-04-12,日本,其他,公司政策相關,Jack,8,4.7,No
2024-04-13,美國,訂單,商品毀損相關,Carol,11,4.2,No
2024-04-13,德國,倉儲,商品到台灣是否能放在倉庫及天數相關,Grace,17,4.8,Yes
2024-04-13,德國,商品,某商品能不能協助代購,Hank,15,3.6,No
2024-04-13,中國,訂單,商品收到與訂單內容不符,Bob,27,4.4,No
2024-04-13,中國,倉儲,商品是否重新加工完成,Grace,9,4.8,No
2024-04-13,美國,商品,某商品能不能協助代購,Bob,12,3.5,No
2024-04-13,德國,訂單,商品轉其他物流寄送,Alice,17,3.8,No
2024-04-13,中國,訂單,商品購買加值服務需求,Hank,27,2.8,No
2024-04-13,台灣,倉儲,商品滯留過久以致倉庫丟失相關,Jack,5,2.4,No
2024-04-13,美國,倉儲,商品滯留過久以致倉庫丟失相關,Hank,11,4.4,No
2024-04-13,日本,訂單,商品轉其他物流寄送,Ivy,23,4.2,Yes
2024-04-14,台灣,倉儲,訂購商品是否有送到某倉庫,Emma,22,3.7,No
2024-04-14,日本,訂單,商品未到，確定訂單狀態,Jack,14,3.6,No
2024-04-14,德國,倉儲,商品滯留過久是否有要收費,Jack,15,4.0,No
2024-04-14,美國,訂單,商品未到，確定訂單狀態,Carol,10,5.0,No
2024-04-14,日本,倉儲,商品到台灣是否能放在倉庫及天數相關,Jack,9,4.3,No
2024-04-14,美國,倉儲,商品是否重新加工完成,Frank,20,3.4,No
2024-04-14,德國,商品,某商品運回來是否違法或需要付關費,Frank,13,4.4,No
2024-04-14,日本,訂單,商品未到，確定訂單狀態,Carol,18,2.9,No
2024-04-14,美國,倉儲,商品到台灣是否能放在倉庫及天數相關,Jack,30,4.0,No
2024-04-14,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,Bob,8,4.1,No
2024-04-14,中國,倉儲,商品到台灣是否能放在倉庫及天數相關,David,32,4.4,No
2024-04-14,美國,倉儲,商品是否重新加工完成,Ivy,19,3.6,Yes
2024-04-14,台灣,商品,某商品能不能買/運回台灣,David,7,3.8,No
2024-04-14,中國,商品,某商品能不能買/運回台灣,Hank,13,4.0,No
2024-04-14,德國,倉儲,商品滯留過久以致倉庫丟失相關,Grace,11,5.0,No
2024-04-14,德國,訂單,商品毀損相關,Emma,27,3.7,No
2024-04-14,美國,訂單,已付款訂單未成立,Bob,7,4.4,No
2024-04-14,德國,訂單,商品無法由特定倉庫寄送，須轉往其他倉庫,Bob,19,5.0,No
